piastra,n_seme,timestamp,official_growth_pct,measured_growth_pct,growth_diff
5,3,100.0,16.935073741312088,2.7225530862578524,-14.212520655054236
5,3,125.0,33.24292252924223,2.7225530862578524,-30.520369442984375
5,4,25.0,4.398340248962653,-28.847127660008642,-33.24546790897129
5,4,50.0,21.078838174273866,-8.58327828566839,-29.662116459942254
5,4,75.0,19.784232365145233,-8.197133622602482,-27.981365987747715
5,4,100.0,24.78008298755188,-7.72891640048772,-32.5089993880396
5,4,125.0,31.00414937759337,-7.38448074284008,-38.388630120433454
5,5,25.0,31.595466434176107,-21.954378151692787,-53.5498445858689
5,5,50.0,32.624237140366176,-19.733037250223045,-52.357274390589225
5,5,75.0,33.75762859633826,-1.0810391175307335,-34.83866771386899
5,5,100.0,37.55884917175239,0.038376769824096275,-37.520472401928295
5,5,125.0,43.01656495204881,1.056883773102469,-41.95968117894634
5,6,25.0,1.1197243755383308,-18.056604322766173,-19.176328698304502
5,6,50.0,2.4691358024691343,-15.624027490629716,-18.09316329309885
5,6,75.0,12.977318403675003,3.5136787374172753,-9.463639666257727
5,6,100.0,14.197530864197534,3.8190962932220183,-10.378434570975514
5,6,125.0,14.944013781223079,3.8190962932220183,-11.12491748800106
5,7,25.0,15.002083622725396,-10.553019702840832,-25.55510332556623
5,7,50.0,24.378385886928758,-7.98724314372345,-32.36562903065221
5,7,75.0,20.363939436032798,11.82587988174196,-8.538059554290838
5,7,100.0,26.295318794276994,12.857841402897193,-13.437477391379801
5,7,125.0,28.865120155577166,13.467331062718992,-15.397789092858174
5,8,25.0,-8.978817578248497,-23.138375724856548,-14.15955814660805
5,8,50.0,-7.350616503319632,-20.443435794121303,-13.092819290801671
5,8,75.0,22.383812835915275,-1.596347152214507,-23.98015998812978
5,8,100.0,25.592791653493528,-0.12038654112286275,-25.71317819461639
5,8,125.0,36.45273474549477,0.9734657622659312,-35.47926898322884
5,9,25.0,-16.14401858304298,-17.765986736625976,-1.6219681535829977
5,9,50.0,-8.412145345943255,-15.524464058340945,-7.112318712397689
5,9,75.0,29.052596648415456,4.311531647515129,-24.741065000900328
5,9,100.0,32.10552513688402,4.311531647515129,-27.79399348936889
5,9,125.0,47.370167579226795,4.311531647515129,-43.05863593171166
5,10,25.0,11.865312667022977,-29.55618075211921,-41.42149341914219
5,10,50.0,18.439337252805988,-26.28942381161738,-44.72876106442337
5,10,75.0,28.48743987172635,-8.38684232466622,-36.87428219639257
5,10,100.0,28.309282023873138,-7.5459349573624115,-35.85521698123555
5,10,125.0,50.89969713165865,-5.3985939042154065,-56.29829103587406
6,1,25.0,1.533742331288332,-12.912942138442238,-14.44668446973057
6,1,50.0,9.01573753000799,-11.166545718025688,-20.182283248033677
6,1,75.0,7.068551613763666,7.987305931473536,0.9187543177098698
6,1,100.0,10.682848759669232,16.76099703897455,6.078148279305319
6,1,125.0,17.457988797012522,17.947685515713687,0.4896967187011647
6,2,25.0,1.7690039738495007,-10.055202541396977,-11.824206515246477
6,2,50.0,3.4867324701961273,-8.22538811014389,-11.712120580340017
6,2,75.0,5.947955390334573,11.445117025826795,5.497161635492222
6,2,100.0,6.806819638507868,11.833952592468076,5.0271329539602085
6,2,125.0,8.99884630175618,11.833952592468076,2.835106290711897
6,3,25.0,-2.803852249177127,-11.976507694212717,-9.172655445035591
6,3,50.0,5.595513836401321,-8.996331984488021,-14.591845820889343
6,3,75.0,13.141533585273683,9.846720302055717,-3.294813283217966
6,3,100.0,12.690479093014748,10.242283127635428,-2.4481959653793197
6,3,125.0,12.166280629038162,10.66879134433192,-1.4974892847062424
6,4,25.0,22.772567409144205,-10.61491048507439,-33.38747789421859
6,4,50.0,16.55920281359908,-8.427205878296803,-24.986408691895882
6,4,75.0,20.574443141852296,11.406098923983897,-9.168344217868398
6,4,100.0,20.603751465416185,11.719589190514759,-8.884162274901426
6,4,125.0,23.153575615474814,11.769370906659143,-11.384204708815671
6,5,25.0,6.5877128053293905,-12.96406930637431,-19.5517821117037
6,5,50.0,11.576609918578843,-11.130218519758165,-22.706828438337006
6,5,75.0,21.880088823094006,7.894469758123194,-13.985619064970813
6,5,100.0,21.495188749074753,8.78515884157139,-12.710029907503364
6,5,125.0,24.233900814211704,8.78515884157139,-15.448741972640315
6,6,25.0,-10.970996216897861,-11.271490957465204,-0.30049474056734304
6,6,50.0,5.308953341740237,-9.101277223927536,-14.410230565667772
6,6,75.0,2.559899117276168,10.45486451008983,7.8949653928136625
6,6,100.0,5.359394703656998,11.149117632535855,5.789722928878857
6,6,125.0,7.604035308953344,11.149117632535855,3.545082323582511
6,7,25.0,4.445477075588607,-25.20633512253007,-29.651812198118677
6,7,50.0,13.413878562577441,-23.44782963602435,-36.86170819860179
6,7,75.0,18.757744733581163,-5.405321163153838,-24.163065896735
6,7,100.0,17.70446096654274,-5.405321163153838,-23.109782129696576
6,7,125.0,16.217472118959105,-5.277503243323658,-21.494975362282762
6,8,25.0,20.813397129186598,-13.557413544743877,-34.37081067393048
6,8,50.0,21.46730462519935,-10.384838229380069,-31.85214285457942
6,8,75.0,24.848484848484844,8.642540952076663,-16.20594389640818
6,8,100.0,36.79425837320573,9.225121576144742,-27.569136797060985
6,8,125.0,37.86283891547049,10.296101199142873,-27.566737716327616
6,9,25.0,15.346181299072095,-21.382561141926196,-36.72874244099829
6,9,50.0,15.881513204853674,-19.354965297883254,-35.23647850273693
6,9,75.0,24.464668094218418,-0.38544054329702315,-24.85010863751544
6,9,100.0,27.26623840114203,3.544624128534055,-23.721614272607972
6,9,125.0,54.389721627408996,6.056582616143992,-48.333139011265004
6,10,25.0,3.597897857431616,-19.319983551403414,-22.91788140883503
6,10,50.0,4.702870233122233,-18.173658628294863,-22.876528861417096
6,10,75.0,5.861743700309943,0.6774663689749906,-5.184277331334952
6,10,100.0,12.06036922247676,3.6684056930011764,-8.391963529475584
6,10,125.0,15.15968198356017,4.557749324661684,-10.601932658898486
