scan,piastra,n_seme,timestamp,pixel_area,global_id,percent_growth
scan1,1,1,1,31908.5,scan1_1_p1_seed01,0.0
scan1,1,1,2,31908.5,scan1_2_p1_seed01,0.0
scan1,1,1,3,32997.0,scan1_3_p1_seed01,3.411316733785669
scan1,1,1,4,32997.0,scan1_4_p1_seed01,3.411316733785669
scan1,1,1,5,33067.5,scan1_5_p1_seed01,3.6322609962862558
scan1,1,1,6,33067.5,scan1_6_p1_seed01,3.6322609962862558
scan1,1,1,7,33067.5,scan1_7_p1_seed01,3.6322609962862558
scan1,1,1,8,33067.5,scan1_8_p1_seed01,3.6322609962862558
scan1,1,1,9,33067.5,scan1_9_p1_seed01,3.6322609962862558
scan1,1,1,10,34278.5,scan1_10_p1_seed01,7.427487973424009
scan1,1,1,11,34278.5,scan1_11_p1_seed01,7.427487973424009
scan1,1,1,12,34278.5,scan1_12_p1_seed01,7.427487973424009
scan1,1,1,13,34278.5,scan1_13_p1_seed01,7.427487973424009
scan1,1,1,14,34685.0,scan1_14_p1_seed01,8.701443189118887
scan1,1,1,15,34685.0,scan1_15_p1_seed01,8.701443189118887
scan1,1,1,16,34685.0,scan1_16_p1_seed01,8.701443189118887
scan1,1,1,17,34685.0,scan1_17_p1_seed01,8.701443189118887
scan1,1,1,18,34685.0,scan1_18_p1_seed01,8.701443189118887
scan1,1,1,19,34685.0,scan1_19_p1_seed01,8.701443189118887
scan1,1,1,20,34685.0,scan1_20_p1_seed01,8.701443189118887
scan1,1,1,21,34831.0,scan1_21_p1_seed01,9.159001519971168
scan1,1,1,22,34831.0,scan1_22_p1_seed01,9.159001519971168
scan1,1,1,23,34831.0,scan1_23_p1_seed01,9.159001519971168
scan1,1,1,24,34831.0,scan1_24_p1_seed01,9.159001519971168
scan1,1,1,25,34831.0,scan1_25_p1_seed01,9.159001519971168
scan1,1,1,26,34831.0,scan1_26_p1_seed01,9.159001519971168
scan1,1,1,27,34831.0,scan1_27_p1_seed01,9.159001519971168
scan1,1,1,28,34831.0,scan1_28_p1_seed01,9.159001519971168
scan1,1,1,29,35251.0,scan1_29_p1_seed01,10.47526521146403
scan1,1,1,30,35251.0,scan1_30_p1_seed01,10.47526521146403
scan1,1,1,31,35251.0,scan1_31_p1_seed01,10.47526521146403
scan1,1,1,32,35251.0,scan1_32_p1_seed01,10.47526521146403
scan1,1,1,33,35404.5,scan1_33_p1_seed01,10.956328251092968
scan1,1,1,34,35404.5,scan1_34_p1_seed01,10.956328251092968
scan1,1,1,35,35404.5,scan1_35_p1_seed01,10.956328251092968
scan1,1,1,36,35404.5,scan1_36_p1_seed01,10.956328251092968
scan1,1,1,37,35404.5,scan1_37_p1_seed01,10.956328251092968
scan1,1,1,38,35404.5,scan1_38_p1_seed01,10.956328251092968
scan1,1,1,39,35404.5,scan1_39_p1_seed01,10.956328251092968
scan1,1,1,40,35404.5,scan1_40_p1_seed01,10.956328251092968
scan1,1,1,41,35404.5,scan1_41_p1_seed01,10.956328251092968
scan1,1,1,42,35404.5,scan1_42_p1_seed01,10.956328251092968
scan1,1,1,43,35404.5,scan1_43_p1_seed01,10.956328251092968
scan1,1,1,44,35404.5,scan1_44_p1_seed01,10.956328251092968
scan1,1,1,45,35404.5,scan1_45_p1_seed01,10.956328251092968
scan1,1,1,46,35541.0,scan1_46_p1_seed01,11.38411395082815
scan1,1,1,47,35541.0,scan1_47_p1_seed01,11.38411395082815
scan1,1,1,48,35541.0,scan1_48_p1_seed01,11.38411395082815
scan1,1,1,49,35541.0,scan1_49_p1_seed01,11.38411395082815
scan1,1,1,50,38246.0,scan1_50_p1_seed01,19.861478916276226
scan1,1,1,51,42046.5,scan1_51_p1_seed01,31.772098343701522
scan1,1,1,52,42289.0,scan1_52_p1_seed01,32.53208392748014
scan1,1,1,53,42408.5,scan1_53_p1_seed01,32.906592287321565
scan1,1,1,54,42408.5,scan1_54_p1_seed01,32.906592287321565
scan1,1,1,55,42408.5,scan1_55_p1_seed01,32.906592287321565
scan1,1,1,56,42408.5,scan1_56_p1_seed01,32.906592287321565
scan1,1,1,57,42511.0,scan1_57_p1_seed01,33.22782330726922
scan1,1,1,58,42511.0,scan1_58_p1_seed01,33.22782330726922
scan1,1,1,59,42511.0,scan1_59_p1_seed01,33.22782330726922
scan1,1,1,60,42538.5,scan1_60_p1_seed01,33.314007239450305
scan1,1,1,61,42600.5,scan1_61_p1_seed01,33.50831283200401
scan1,1,1,62,42600.5,scan1_62_p1_seed01,33.50831283200401
scan1,1,1,63,42600.5,scan1_63_p1_seed01,33.50831283200401
scan1,1,1,64,44773.5,scan1_64_p1_seed01,40.31841045489447
scan1,1,1,65,44773.5,scan1_65_p1_seed01,40.31841045489447
scan1,1,1,66,44773.5,scan1_66_p1_seed01,40.31841045489447
scan1,1,1,67,44773.5,scan1_67_p1_seed01,40.31841045489447
scan1,1,1,68,44773.5,scan1_68_p1_seed01,40.31841045489447
scan1,1,1,69,44773.5,scan1_69_p1_seed01,40.31841045489447
scan1,1,1,70,44773.5,scan1_70_p1_seed01,40.31841045489447
scan1,1,1,71,44773.5,scan1_71_p1_seed01,40.31841045489447
scan1,1,1,72,44773.5,scan1_72_p1_seed01,40.31841045489447
scan1,1,1,73,44773.5,scan1_73_p1_seed01,40.31841045489447
scan1,1,1,74,44773.5,scan1_74_p1_seed01,40.31841045489447
scan1,1,1,75,44773.5,scan1_75_p1_seed01,40.31841045489447
scan1,1,1,76,44773.5,scan1_76_p1_seed01,40.31841045489447
scan1,1,1,77,44773.5,scan1_77_p1_seed01,40.31841045489447
scan1,1,1,78,44773.5,scan1_78_p1_seed01,40.31841045489447
scan1,1,1,79,44773.5,scan1_79_p1_seed01,40.31841045489447
scan1,1,1,80,44773.5,scan1_80_p1_seed01,40.31841045489447
scan1,1,1,81,44773.5,scan1_81_p1_seed01,40.31841045489447
scan1,1,1,82,44773.5,scan1_82_p1_seed01,40.31841045489447
scan1,1,1,83,44773.5,scan1_83_p1_seed01,40.31841045489447
scan1,1,1,84,44773.5,scan1_84_p1_seed01,40.31841045489447
scan1,1,1,85,44773.5,scan1_85_p1_seed01,40.31841045489447
scan1,1,1,86,44773.5,scan1_86_p1_seed01,40.31841045489447
scan1,1,1,87,44773.5,scan1_87_p1_seed01,40.31841045489447
scan1,1,1,88,44773.5,scan1_88_p1_seed01,40.31841045489447
scan1,1,1,89,44773.5,scan1_89_p1_seed01,40.31841045489447
scan1,1,1,90,44773.5,scan1_90_p1_seed01,40.31841045489447
scan1,1,1,91,44773.5,scan1_91_p1_seed01,40.31841045489447
scan1,1,1,92,44773.5,scan1_92_p1_seed01,40.31841045489447
scan1,1,1,93,44773.5,scan1_93_p1_seed01,40.31841045489447
scan1,1,1,94,44773.5,scan1_94_p1_seed01,40.31841045489447
scan1,1,1,95,44773.5,scan1_95_p1_seed01,40.31841045489447
scan1,1,1,96,44773.5,scan1_96_p1_seed01,40.31841045489447
scan1,1,1,97,44773.5,scan1_97_p1_seed01,40.31841045489447
scan1,1,1,98,44773.5,scan1_98_p1_seed01,40.31841045489447
scan1,1,1,99,44773.5,scan1_99_p1_seed01,40.31841045489447
scan1,1,1,100,44773.5,scan1_100_p1_seed01,40.31841045489447
scan1,1,1,101,44773.5,scan1_101_p1_seed01,40.31841045489447
scan1,1,1,102,44773.5,scan1_102_p1_seed01,40.31841045489447
scan1,1,1,103,44773.5,scan1_103_p1_seed01,40.31841045489447
scan1,1,1,104,44773.5,scan1_104_p1_seed01,40.31841045489447
scan1,1,1,105,44773.5,scan1_105_p1_seed01,40.31841045489447
scan1,1,1,106,44773.5,scan1_106_p1_seed01,40.31841045489447
scan1,1,1,107,44773.5,scan1_107_p1_seed01,40.31841045489447
scan1,1,1,108,44773.5,scan1_108_p1_seed01,40.31841045489447
scan1,1,1,109,44773.5,scan1_109_p1_seed01,40.31841045489447
scan1,1,1,110,44773.5,scan1_110_p1_seed01,40.31841045489447
scan1,1,1,111,44773.5,scan1_111_p1_seed01,40.31841045489447
scan1,1,1,112,44773.5,scan1_112_p1_seed01,40.31841045489447
scan1,1,1,113,44773.5,scan1_113_p1_seed01,40.31841045489447
scan1,1,1,114,44773.5,scan1_114_p1_seed01,40.31841045489447
scan1,1,1,115,45017.5,scan1_115_p1_seed01,41.083096980428415
scan1,1,1,116,45017.5,scan1_116_p1_seed01,41.083096980428415
scan1,1,1,117,46385.0,scan1_117_p1_seed01,45.368788880705765
scan1,1,1,118,46385.0,scan1_118_p1_seed01,45.368788880705765
scan1,1,1,119,46385.0,scan1_119_p1_seed01,45.368788880705765
scan1,1,1,120,46385.0,scan1_120_p1_seed01,45.368788880705765
scan1,1,1,121,47465.5,scan1_121_p1_seed01,48.755033925129666
scan1,1,1,122,47465.5,scan1_122_p1_seed01,48.755033925129666
scan1,1,1,123,47465.5,scan1_123_p1_seed01,48.755033925129666
scan1,1,1,124,47465.5,scan1_124_p1_seed01,48.755033925129666
scan1,1,1,125,47465.5,scan1_125_p1_seed01,48.755033925129666
scan1,1,1,126,47465.5,scan1_126_p1_seed01,48.755033925129666
scan1,1,1,127,47465.5,scan1_127_p1_seed01,48.755033925129666
scan1,1,1,128,47465.5,scan1_128_p1_seed01,48.755033925129666
scan1,1,1,129,47465.5,scan1_129_p1_seed01,48.755033925129666
scan1,1,1,130,47465.5,scan1_130_p1_seed01,48.755033925129666
scan1,1,1,131,47465.5,scan1_131_p1_seed01,48.755033925129666
scan1,1,1,132,47554.0,scan1_132_p1_seed01,49.032389488694236
scan1,1,1,133,47554.0,scan1_133_p1_seed01,49.032389488694236
scan1,1,1,134,47635.0,scan1_134_p1_seed01,49.28624034348215
scan1,1,2,1,28196.0,scan1_1_p1_seed02,0.0
scan1,1,2,2,28271.5,scan1_2_p1_seed02,0.2677684777982693
scan1,1,2,3,28509.5,scan1_3_p1_seed02,1.1118598382749325
scan1,1,2,4,28751.0,scan1_4_p1_seed02,1.9683643069938999
scan1,1,2,5,28751.0,scan1_5_p1_seed02,1.9683643069938999
scan1,1,2,6,28751.0,scan1_6_p1_seed02,1.9683643069938999
scan1,1,2,7,28871.0,scan1_7_p1_seed02,2.3939565895871753
scan1,1,2,8,29047.5,scan1_8_p1_seed02,3.019931905234785
scan1,1,2,9,29101.0,scan1_9_p1_seed02,3.209675131224287
scan1,1,2,10,29205.0,scan1_10_p1_seed02,3.5785217761384596
scan1,1,2,11,29355.0,scan1_11_p1_seed02,4.110512129380054
scan1,1,2,12,29361.5,scan1_12_p1_seed02,4.13356504468719
scan1,1,2,13,29515.5,scan1_13_p1_seed02,4.67974180734856
scan1,1,2,14,29515.5,scan1_14_p1_seed02,4.67974180734856
scan1,1,2,15,29709.0,scan1_15_p1_seed02,5.3660093630302175
scan1,1,2,16,29709.0,scan1_16_p1_seed02,5.3660093630302175
scan1,1,2,17,29709.0,scan1_17_p1_seed02,5.3660093630302175
scan1,1,2,18,29735.0,scan1_18_p1_seed02,5.45822102425876
scan1,1,2,19,29735.0,scan1_19_p1_seed02,5.45822102425876
scan1,1,2,20,29735.0,scan1_20_p1_seed02,5.45822102425876
scan1,1,2,21,29735.0,scan1_21_p1_seed02,5.45822102425876
scan1,1,2,22,29889.5,scan1_22_p1_seed02,6.006171088097602
scan1,1,2,23,29915.5,scan1_23_p1_seed02,6.098382749326146
scan1,1,2,24,29980.5,scan1_24_p1_seed02,6.328911902397503
scan1,1,2,25,30123.0,scan1_25_p1_seed02,6.834302737977017
scan1,1,2,26,30123.0,scan1_26_p1_seed02,6.834302737977017
scan1,1,2,27,30123.0,scan1_27_p1_seed02,6.834302737977017
scan1,1,2,28,30123.0,scan1_28_p1_seed02,6.834302737977017
scan1,1,2,29,30247.0,scan1_29_p1_seed02,7.274081429990069
scan1,1,2,30,30247.0,scan1_30_p1_seed02,7.274081429990069
scan1,1,2,31,30371.0,scan1_31_p1_seed02,7.713860122003122
scan1,1,2,32,30371.0,scan1_32_p1_seed02,7.713860122003122
scan1,1,2,33,30371.0,scan1_33_p1_seed02,7.713860122003122
scan1,1,2,34,30509.0,scan1_34_p1_seed02,8.203291246985387
scan1,1,2,35,30509.0,scan1_35_p1_seed02,8.203291246985387
scan1,1,2,36,30509.0,scan1_36_p1_seed02,8.203291246985387
scan1,1,2,37,30509.0,scan1_37_p1_seed02,8.203291246985387
scan1,1,2,38,30509.0,scan1_38_p1_seed02,8.203291246985387
scan1,1,2,39,30535.5,scan1_39_p1_seed02,8.297276209391404
scan1,1,2,40,30546.5,scan1_40_p1_seed02,8.336288835295786
scan1,1,2,41,30546.5,scan1_41_p1_seed02,8.336288835295786
scan1,1,2,42,30768.5,scan1_42_p1_seed02,9.123634558093347
scan1,1,2,43,30768.5,scan1_43_p1_seed02,9.123634558093347
scan1,1,2,44,30768.5,scan1_44_p1_seed02,9.123634558093347
scan1,1,2,45,30768.5,scan1_45_p1_seed02,9.123634558093347
scan1,1,2,46,30768.5,scan1_46_p1_seed02,9.123634558093347
scan1,1,2,47,30768.5,scan1_47_p1_seed02,9.123634558093347
scan1,1,2,48,30768.5,scan1_48_p1_seed02,9.123634558093347
scan1,1,2,49,30768.5,scan1_49_p1_seed02,9.123634558093347
scan1,1,2,50,30794.5,scan1_50_p1_seed02,9.21584621932189
scan1,1,2,51,37423.0,scan1_51_p1_seed02,32.72449992906795
scan1,1,2,52,37423.0,scan1_52_p1_seed02,32.72449992906795
scan1,1,2,53,37423.0,scan1_53_p1_seed02,32.72449992906795
scan1,1,2,54,37423.0,scan1_54_p1_seed02,32.72449992906795
scan1,1,2,55,37423.0,scan1_55_p1_seed02,32.72449992906795
scan1,1,2,56,37423.0,scan1_56_p1_seed02,32.72449992906795
scan1,1,2,57,37498.0,scan1_57_p1_seed02,32.99049510568875
scan1,1,2,58,37498.0,scan1_58_p1_seed02,32.99049510568875
scan1,1,2,59,37498.0,scan1_59_p1_seed02,32.99049510568875
scan1,1,2,60,37498.0,scan1_60_p1_seed02,32.99049510568875
scan1,1,2,61,37498.0,scan1_61_p1_seed02,32.99049510568875
scan1,1,2,62,37498.0,scan1_62_p1_seed02,32.99049510568875
scan1,1,2,63,37498.0,scan1_63_p1_seed02,32.99049510568875
scan1,1,2,64,37498.0,scan1_64_p1_seed02,32.99049510568875
scan1,1,2,65,37498.0,scan1_65_p1_seed02,32.99049510568875
scan1,1,2,66,37498.0,scan1_66_p1_seed02,32.99049510568875
scan1,1,2,67,37526.0,scan1_67_p1_seed02,33.08979997162718
scan1,1,2,68,37526.0,scan1_68_p1_seed02,33.08979997162718
scan1,1,2,69,37545.0,scan1_69_p1_seed02,33.157185416371114
scan1,1,2,70,37545.0,scan1_70_p1_seed02,33.157185416371114
scan1,1,2,71,37552.0,scan1_71_p1_seed02,33.182011632855726
scan1,1,2,72,37552.0,scan1_72_p1_seed02,33.182011632855726
scan1,1,2,73,37552.0,scan1_73_p1_seed02,33.182011632855726
scan1,1,2,74,37558.5,scan1_74_p1_seed02,33.20506454816286
scan1,1,2,75,37558.5,scan1_75_p1_seed02,33.20506454816286
scan1,1,2,76,37610.5,scan1_76_p1_seed02,33.389487870619945
scan1,1,2,77,37610.5,scan1_77_p1_seed02,33.389487870619945
scan1,1,2,78,37610.5,scan1_78_p1_seed02,33.389487870619945
scan1,1,2,79,37914.5,scan1_79_p1_seed02,34.46765498652291
scan1,1,2,80,37914.5,scan1_80_p1_seed02,34.46765498652291
scan1,1,2,81,37914.5,scan1_81_p1_seed02,34.46765498652291
scan1,1,2,82,37914.5,scan1_82_p1_seed02,34.46765498652291
scan1,1,2,83,37914.5,scan1_83_p1_seed02,34.46765498652291
scan1,1,2,84,37914.5,scan1_84_p1_seed02,34.46765498652291
scan1,1,2,85,37914.5,scan1_85_p1_seed02,34.46765498652291
scan1,1,2,86,37914.5,scan1_86_p1_seed02,34.46765498652291
scan1,1,2,87,37914.5,scan1_87_p1_seed02,34.46765498652291
scan1,1,2,88,37949.0,scan1_88_p1_seed02,34.59001276776848
scan1,1,2,89,38338.5,scan1_89_p1_seed02,35.97141438501915
scan1,1,2,90,38338.5,scan1_90_p1_seed02,35.97141438501915
scan1,1,2,91,38338.5,scan1_91_p1_seed02,35.97141438501915
scan1,1,2,92,38338.5,scan1_92_p1_seed02,35.97141438501915
scan1,1,2,93,38338.5,scan1_93_p1_seed02,35.97141438501915
scan1,1,2,94,38338.5,scan1_94_p1_seed02,35.97141438501915
scan1,1,2,95,38338.5,scan1_95_p1_seed02,35.97141438501915
scan1,1,2,96,38338.5,scan1_96_p1_seed02,35.97141438501915
scan1,1,2,97,38338.5,scan1_97_p1_seed02,35.97141438501915
scan1,1,2,98,38338.5,scan1_98_p1_seed02,35.97141438501915
scan1,1,2,99,38338.5,scan1_99_p1_seed02,35.97141438501915
scan1,1,2,100,38338.5,scan1_100_p1_seed02,35.97141438501915
scan1,1,2,101,38338.5,scan1_101_p1_seed02,35.97141438501915
scan1,1,2,102,38338.5,scan1_102_p1_seed02,35.97141438501915
scan1,1,2,103,38338.5,scan1_103_p1_seed02,35.97141438501915
scan1,1,2,104,38338.5,scan1_104_p1_seed02,35.97141438501915
scan1,1,2,105,38338.5,scan1_105_p1_seed02,35.97141438501915
scan1,1,2,106,38338.5,scan1_106_p1_seed02,35.97141438501915
scan1,1,2,107,38338.5,scan1_107_p1_seed02,35.97141438501915
scan1,1,2,108,38338.5,scan1_108_p1_seed02,35.97141438501915
scan1,1,2,109,38338.5,scan1_109_p1_seed02,35.97141438501915
scan1,1,2,110,38338.5,scan1_110_p1_seed02,35.97141438501915
scan1,1,2,111,38338.5,scan1_111_p1_seed02,35.97141438501915
scan1,1,2,112,38338.5,scan1_112_p1_seed02,35.97141438501915
scan1,1,2,113,38338.5,scan1_113_p1_seed02,35.97141438501915
scan1,1,2,114,38338.5,scan1_114_p1_seed02,35.97141438501915
scan1,1,2,115,38338.5,scan1_115_p1_seed02,35.97141438501915
scan1,1,2,116,38338.5,scan1_116_p1_seed02,35.97141438501915
scan1,1,2,117,38338.5,scan1_117_p1_seed02,35.97141438501915
scan1,1,2,118,38338.5,scan1_118_p1_seed02,35.97141438501915
scan1,1,2,119,38338.5,scan1_119_p1_seed02,35.97141438501915
scan1,1,2,120,38338.5,scan1_120_p1_seed02,35.97141438501915
scan1,1,2,121,38338.5,scan1_121_p1_seed02,35.97141438501915
scan1,1,2,122,38338.5,scan1_122_p1_seed02,35.97141438501915
scan1,1,2,123,38338.5,scan1_123_p1_seed02,35.97141438501915
scan1,1,2,124,38338.5,scan1_124_p1_seed02,35.97141438501915
scan1,1,2,125,38338.5,scan1_125_p1_seed02,35.97141438501915
scan1,1,2,126,38338.5,scan1_126_p1_seed02,35.97141438501915
scan1,1,2,127,38338.5,scan1_127_p1_seed02,35.97141438501915
scan1,1,2,128,38338.5,scan1_128_p1_seed02,35.97141438501915
scan1,1,2,129,38338.5,scan1_129_p1_seed02,35.97141438501915
scan1,1,2,130,38338.5,scan1_130_p1_seed02,35.97141438501915
scan1,1,2,131,38338.5,scan1_131_p1_seed02,35.97141438501915
scan1,1,2,132,38338.5,scan1_132_p1_seed02,35.97141438501915
scan1,1,2,133,38338.5,scan1_133_p1_seed02,35.97141438501915
scan1,1,2,134,38338.5,scan1_134_p1_seed02,35.97141438501915
scan1,1,3,1,30463.0,scan1_1_p1_seed03,0.0
scan1,1,3,2,30552.0,scan1_2_p1_seed03,0.2921576995043167
scan1,1,3,3,31057.0,scan1_3_p1_seed03,1.949906443882743
scan1,1,3,4,31188.0,scan1_4_p1_seed03,2.3799363161868494
scan1,1,3,5,31593.5,scan1_5_p1_seed03,3.711059317861012
scan1,1,3,6,31994.0,scan1_6_p1_seed03,5.025768965630436
scan1,1,3,7,31994.0,scan1_7_p1_seed03,5.025768965630436
scan1,1,3,8,31995.0,scan1_8_p1_seed03,5.029051636411384
scan1,1,3,9,32231.5,scan1_9_p1_seed03,5.805403276105439
scan1,1,3,10,32306.0,scan1_10_p1_seed03,6.049962249286019
scan1,1,3,11,32391.5,scan1_11_p1_seed03,6.33063060105702
scan1,1,3,12,32391.5,scan1_12_p1_seed03,6.33063060105702
scan1,1,3,13,32543.5,scan1_13_p1_seed03,6.829596559761021
scan1,1,3,14,32543.5,scan1_14_p1_seed03,6.829596559761021
scan1,1,3,15,32712.5,scan1_15_p1_seed03,7.384367921741129
scan1,1,3,16,32730.5,scan1_16_p1_seed03,7.443455995798182
scan1,1,3,17,32730.5,scan1_17_p1_seed03,7.443455995798182
scan1,1,3,18,32839.5,scan1_18_p1_seed03,7.801267110921446
scan1,1,3,19,32839.5,scan1_19_p1_seed03,7.801267110921446
scan1,1,3,20,32874.0,scan1_20_p1_seed03,7.91451925286413
scan1,1,3,21,32903.0,scan1_21_p1_seed03,8.009716705511604
scan1,1,3,22,33000.5,scan1_22_p1_seed03,8.329777106653975
scan1,1,3,23,33139.0,scan1_23_p1_seed03,8.784427009815184
scan1,1,3,24,33353.0,scan1_24_p1_seed03,9.486918556937924
scan1,1,3,25,33353.0,scan1_25_p1_seed03,9.486918556937924
scan1,1,3,26,33353.0,scan1_26_p1_seed03,9.486918556937924
scan1,1,3,27,33353.0,scan1_27_p1_seed03,9.486918556937924
scan1,1,3,28,33353.0,scan1_28_p1_seed03,9.486918556937924
scan1,1,3,29,33353.0,scan1_29_p1_seed03,9.486918556937924
scan1,1,3,30,33373.5,scan1_30_p1_seed03,9.554213307947347
scan1,1,3,31,33373.5,scan1_31_p1_seed03,9.554213307947347
scan1,1,3,32,33646.5,scan1_32_p1_seed03,10.45038243114598
scan1,1,3,33,33646.5,scan1_33_p1_seed03,10.45038243114598
scan1,1,3,34,33722.0,scan1_34_p1_seed03,10.698224075107508
scan1,1,3,35,33833.0,scan1_35_p1_seed03,11.062600531792667
scan1,1,3,36,33833.0,scan1_36_p1_seed03,11.062600531792667
scan1,1,3,37,33833.0,scan1_37_p1_seed03,11.062600531792667
scan1,1,3,38,33833.0,scan1_38_p1_seed03,11.062600531792667
scan1,1,3,39,33833.0,scan1_39_p1_seed03,11.062600531792667
scan1,1,3,40,33833.0,scan1_40_p1_seed03,11.062600531792667
scan1,1,3,41,34079.0,scan1_41_p1_seed03,11.870137543905722
scan1,1,3,42,34079.0,scan1_42_p1_seed03,11.870137543905722
scan1,1,3,43,34079.0,scan1_43_p1_seed03,11.870137543905722
scan1,1,3,44,34079.0,scan1_44_p1_seed03,11.870137543905722
scan1,1,3,45,34079.0,scan1_45_p1_seed03,11.870137543905722
scan1,1,3,46,34079.0,scan1_46_p1_seed03,11.870137543905722
scan1,1,3,47,34079.0,scan1_47_p1_seed03,11.870137543905722
scan1,1,3,48,34079.0,scan1_48_p1_seed03,11.870137543905722
scan1,1,3,49,34079.0,scan1_49_p1_seed03,11.870137543905722
scan1,1,3,50,34079.0,scan1_50_p1_seed03,11.870137543905722
scan1,1,3,51,40847.5,scan1_51_p1_seed03,34.08889472474805
scan1,1,3,52,40974.0,scan1_52_p1_seed03,34.5041525785379
scan1,1,3,53,40974.0,scan1_53_p1_seed03,34.5041525785379
scan1,1,3,54,40974.0,scan1_54_p1_seed03,34.5041525785379
scan1,1,3,55,40974.0,scan1_55_p1_seed03,34.5041525785379
scan1,1,3,56,41072.5,scan1_56_p1_seed03,34.827495650461216
scan1,1,3,57,41072.5,scan1_57_p1_seed03,34.827495650461216
scan1,1,3,58,41136.0,scan1_58_p1_seed03,35.03594524505137
scan1,1,3,59,41136.0,scan1_59_p1_seed03,35.03594524505137
scan1,1,3,60,41136.0,scan1_60_p1_seed03,35.03594524505137
scan1,1,3,61,41136.0,scan1_61_p1_seed03,35.03594524505137
scan1,1,3,62,41136.0,scan1_62_p1_seed03,35.03594524505137
scan1,1,3,63,41136.0,scan1_63_p1_seed03,35.03594524505137
scan1,1,3,64,41141.0,scan1_64_p1_seed03,35.05235859895611
scan1,1,3,65,41272.0,scan1_65_p1_seed03,35.482388471260215
scan1,1,3,66,41272.0,scan1_66_p1_seed03,35.482388471260215
scan1,1,3,67,41272.0,scan1_67_p1_seed03,35.482388471260215
scan1,1,3,68,41272.0,scan1_68_p1_seed03,35.482388471260215
scan1,1,3,69,41272.0,scan1_69_p1_seed03,35.482388471260215
scan1,1,3,70,41303.0,scan1_70_p1_seed03,35.584151265469586
scan1,1,3,71,41303.0,scan1_71_p1_seed03,35.584151265469586
scan1,1,3,72,41303.0,scan1_72_p1_seed03,35.584151265469586
scan1,1,3,73,41303.0,scan1_73_p1_seed03,35.584151265469586
scan1,1,3,74,41303.0,scan1_74_p1_seed03,35.584151265469586
scan1,1,3,75,41335.0,scan1_75_p1_seed03,35.689196730459905
scan1,1,3,76,41335.0,scan1_76_p1_seed03,35.689196730459905
scan1,1,3,77,41335.0,scan1_77_p1_seed03,35.689196730459905
scan1,1,3,78,41419.0,scan1_78_p1_seed03,35.96494107605948
scan1,1,3,79,41419.0,scan1_79_p1_seed03,35.96494107605948
scan1,1,3,80,41419.0,scan1_80_p1_seed03,35.96494107605948
scan1,1,3,81,41419.0,scan1_81_p1_seed03,35.96494107605948
scan1,1,3,82,41419.0,scan1_82_p1_seed03,35.96494107605948
scan1,1,3,83,41419.0,scan1_83_p1_seed03,35.96494107605948
scan1,1,3,84,41419.0,scan1_84_p1_seed03,35.96494107605948
scan1,1,3,85,41498.0,scan1_85_p1_seed03,36.22427206775433
scan1,1,3,86,41498.0,scan1_86_p1_seed03,36.22427206775433
scan1,1,3,87,41515.0,scan1_87_p1_seed03,36.28007747103043
scan1,1,3,88,41515.0,scan1_88_p1_seed03,36.28007747103043
scan1,1,3,89,41515.0,scan1_89_p1_seed03,36.28007747103043
scan1,1,3,90,41567.0,scan1_90_p1_seed03,36.450776351639696
scan1,1,3,91,41567.0,scan1_91_p1_seed03,36.450776351639696
scan1,1,3,92,41612.5,scan1_92_p1_seed03,36.6001378721728
scan1,1,3,93,41612.5,scan1_93_p1_seed03,36.6001378721728
scan1,1,3,94,41612.5,scan1_94_p1_seed03,36.6001378721728
scan1,1,3,95,41612.5,scan1_95_p1_seed03,36.6001378721728
scan1,1,3,96,41612.5,scan1_96_p1_seed03,36.6001378721728
scan1,1,3,97,41612.5,scan1_97_p1_seed03,36.6001378721728
scan1,1,3,98,41612.5,scan1_98_p1_seed03,36.6001378721728
scan1,1,3,99,41612.5,scan1_99_p1_seed03,36.6001378721728
scan1,1,3,100,41612.5,scan1_100_p1_seed03,36.6001378721728
scan1,1,3,101,41612.5,scan1_101_p1_seed03,36.6001378721728
scan1,1,3,102,41612.5,scan1_102_p1_seed03,36.6001378721728
scan1,1,3,103,41612.5,scan1_103_p1_seed03,36.6001378721728
scan1,1,3,104,41612.5,scan1_104_p1_seed03,36.6001378721728
scan1,1,3,105,41612.5,scan1_105_p1_seed03,36.6001378721728
scan1,1,3,106,41612.5,scan1_106_p1_seed03,36.6001378721728
scan1,1,3,107,41612.5,scan1_107_p1_seed03,36.6001378721728
scan1,1,3,108,41612.5,scan1_108_p1_seed03,36.6001378721728
scan1,1,3,109,41612.5,scan1_109_p1_seed03,36.6001378721728
scan1,1,3,110,41612.5,scan1_110_p1_seed03,36.6001378721728
scan1,1,3,111,41612.5,scan1_111_p1_seed03,36.6001378721728
scan1,1,3,112,41612.5,scan1_112_p1_seed03,36.6001378721728
scan1,1,3,113,41612.5,scan1_113_p1_seed03,36.6001378721728
scan1,1,3,114,41612.5,scan1_114_p1_seed03,36.6001378721728
scan1,1,3,115,41612.5,scan1_115_p1_seed03,36.6001378721728
scan1,1,3,116,41723.5,scan1_116_p1_seed03,36.96451432885796
scan1,1,3,117,41723.5,scan1_117_p1_seed03,36.96451432885796
scan1,1,3,118,41723.5,scan1_118_p1_seed03,36.96451432885796
scan1,1,3,119,41723.5,scan1_119_p1_seed03,36.96451432885796
